-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
9.09e-11
1.97e-10
2.78e-10
3.24e-10
3.97e-10
4.78e-10
5.96e-10
7.43e-10
9.12e-10
1.08e-09
1.27e-09
1.39e-09
1.43e-09
1.59e-09
1.82e-09
2.11e-09
2.43e-09
2.8e-09
3.22e-09
3.61e-09
4.01e-09
4.42e-09
4.72e-09
4.77e-09
4.69e-09
4.47e-09
4.3e-09
4.08e-09
3.81e-09
3.48e-09
3.13e-09
2.72e-09
2.27e-09
1.78e-09
1.44e-09
1.12e-09
8.14e-10
5.69e-10
4.1e-10
2.79e-10
1.2e-10
6.02e-11
3.26e-11
3.26e-11
1.76e-11
1.76e-11
1.01e-11
1.01e-11
5.78e-12
5.78e-12
3.59e-12
3.59e-12
2.42e-12
2.42e-12
1.8e-12
1.8e-12
1.53e-12
1.53e-12
1.33e-12
1.33e-12
1.01e-12
1.01e-12
4.42e-13
4.42e-13
1.58e-13
1.58e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
1.2e-13
